Dyad,Session,Period,Problem,Correctness,Rapport Level,Time_begin,Time_end,P1,P2,DQ_Tutor,DQ_Tutee,SQ_Tutor,SQ_Tutee,KB_Tutor,KB_Tutee,KT_Tutor,KT_Tutee,MC_Tutor,MC_Tutee,PR_Tutor,PR_Tutee,SD_Tutor,SD_Tutee,SV_Tutor,SV_Tutee,HD_Tutor,HD_Tutee
10,1,T1 ,3,1.0,5,00:13:20.400000,00:13:21.700000,because you're trying to find the k,,,,,,ER,,,,,,,,,,,,,
10,1,T1 ,3,1.0,5,00:13:21.900000,00:13:25,like what plus eleven would equal seventeen,,,,RS,,ER,,,,,,,,,,,,,
10,1,T1 ,3,1.0,5,00:13:25.500000,00:13:25.900000,,yeah,,,,,,,,,,,,,,,,,,
10,1,T1 ,3,1.0,5,00:13:26.400000,00:13:28.100000,so seventeen minus eleven,,,,,,,,SP,,,,,,,,,,,
10,1,T1 ,3,1.0,5,00:13:29.100000,00:13:29.500000,,okay,,,,,,,,,,,,,,,,,,
10,1,T1 ,3,1.0,5,00:13:29.500000,00:13:31,then eleven minus eleven,,,,,,,,SP,,,,,,,,,,,
10,1,T1 ,3,1.0,5,00:13:32,00:13:34.200000,,yeah I would just do,,,,,,,,,,,,,,,,,,
10,1,T1 ,3,1.0,5,00:13:34.200000,00:13:45.900000,,you do one side to do on another side minus eleven to the side equals k,,,,,,EC,,,,,,,,,,,,
10,1,T1 ,3,1.0,5,00:13:45.900000,00:13:49.500000,,that looks like an r oops okay,,,,,,,,,,,,,,,,SV,,
10,1,T1 ,3,1.0,5,00:13:50.300000,00:13:57.400000,well it doesn't have to be perfect just,,,,,,,,,,,,,,,,SV,,,
10,1,T1 ,3,1.0,5,00:13:57.400000,00:13:58.600000,it has to have the answer,,,,,,,,,,,,,,,,SV,,,
10,1,T1 ,3,1.0,5,00:13:58.800000,00:14:01.300000,,yeah okay pause filler I'm sorry,,,,,,,,,,,,,,,,SV,,
10,1,T1 ,3,1.0,5,00:14:01.400000,00:14:03.100000,,I'm a perfectionist I (inaudible),,,,,,,,,,,,,,,,SV,,
10,1,T1 ,3,1.0,5,00:14:03.300000,00:14:03.900000,me too (inaudible),,,,,,,,,,,,,,,,,,,
10,1,T1 ,3,1.0,5,00:14:06,00:14:08,,okay six right okay,,,,CA,,,,,,,,,,,,,,
10,1,T1 ,3,1.0,5,00:14:08,00:14:10.900000,yup that's six equals,,,,,,,,CF,,,,,,,,,,,
10,1,T1 ,3,1.0,5,00:14:11.400000,00:14:13.800000,,oops I skipped too many pages,,,,,,,,,,,,,,,,SV,,
10,1,T1 ,3,1.0,2,00:14:13.800000,00:14:15.800000,,all right I'm on page four,,,,,,,,,,,,,,,,,,
10,1,T1 ,4,1.0,3,00:14:13.900000,00:21:48.300000,,,,,,,,,,,,,,,,,,,,
10,1,T1 ,4,1.0,2,00:14:16.500000,00:14:17.100000,I got it too,,,,,,,,,,,,,,,,,,,
10,1,T1 ,4,1.0,2,00:14:17.800000,00:14:19.200000,,is this like forty-four yeah,,,,CA,,,,,,,,,,,,,,
10,1,T1 ,4,1.0,2,00:14:19.400000,00:14:20.800000,,and this looks to be an x,,,,,,,,,,,,,,,,,,
10,1,T1 ,4,1.0,2,00:14:21.200000,00:14:25,forty-four x or forty-times one equals,,,,,,,,RP,,,,,,,,,,,
10,1,T1 ,4,1.0,2,00:14:25.800000,00:14:26.100000,,yeah,,,,,,,,,,,,,,,,,,
10,1,T1 ,4,1.0,2,00:14:26.500000,00:14:28.200000,wait x stands as a multiplication sign,,,,,,,,,,,,,,,,,,,
10,1,T1 ,4,1.0,2,00:14:28.200000,00:14:30.200000,and that the same thing is,,,,,,,,,,,,,,,,,,,
10,1,T1 ,4,1.0,2,00:14:30.200000,00:14:36.500000,,yeah but I'm thinking if in algebra they would use this sign that circle,,,,,,,,,,,,,,,,,,
10,1,T1 ,4,1.0,2,00:14:36.500000,00:14:37.500000,they don't use a sign,,,,,,,,,,,,,,,,,,,
10,1,T1 ,4,1.0,2,00:14:37.900000,00:14:39.200000,they just make you pretty much,,,,,,,,,,,,,,,,,,,
10,1,T1 ,4,1.0,2,00:14:39.200000,00:14:40.600000,they put the letters together,,,,,,,,,,,,,,,,,,,
10,1,T1 ,4,1.0,4,00:14:40.600000,00:14:45.300000,so that's forty-four x equals forty-time whatever,,,,,,,,RP,,,,,,,,,,,
10,1,T1 ,4,1.0,4,00:14:45.300000,00:14:50,it equal so two hundred and twenty divided by forty-four pretty much,,,,,,,,SP,,,,,,,,,,,
10,1,T1 ,4,1.0,4,00:14:50,00:14:52.300000,,this is what you want to do okay,,,,CA,,,,,,,,,,,,,,
10,1,T1 ,4,1.0,4,00:14:52.800000,00:14:53.400000,I think,,,,,,,,,,,,,,,,,,,
10,1,T1 ,4,1.0,4,00:14:53.400000,00:14:56.300000,,usually (inaudible) like you're teaching me so I'm going to try this I think,,,,,,,,,,,,,,,,,,
10,1,T1 ,4,1.0,4,00:14:56.300000,00:14:57.300000,I just used the opposite,,,,,,,,,,,,,,,,,,,
10,1,T1 ,4,1.0,4,00:14:57.300000,00:15:00.200000,because the opposite of multiplication is division I mean,,,,,,ER,,,,,,,,,,,,,
10,1,T1 ,4,1.0,4,00:15:00.200000,00:15:03.500000,,yeah but then you have to make sure you're doing it to both sides,,,,,,,,SP,,,,,,,,,,
10,1,T1 ,4,1.0,4,00:15:03.500000,00:15:06.700000,,because the goal is to cancel the variable out,,,,,,ER,,,,,,,,,,,,
10,1,T1 ,4,1.0,4,00:15:08.400000,00:15:10.900000,,so I don't think,,,,,,,,,,MCRO,,,,,,,,
10,1,T1 ,4,1.0,4,00:15:10.900000,00:15:13.300000,,I know this is depressing,,,,,,,,,,,,,,,,,,
10,1,T1 ,4,1.0,5,00:15:13.300000,00:15:18.400000,,and I'm going to have to write this out,,,,,,,,,,,,,,,,,,
10,1,T1 ,4,1.0,5,00:15:18.400000,00:15:21.400000,I can't help you if you want I mean,,,,,,,,,,,,,,,,,,,
10,1,T1 ,4,1.0,5,00:15:21.400000,00:15:23.600000,,okay you want to do the whole division,,,,OSQ,,,,,,,,,,,,,,
10,1,T1 ,4,1.0,5,00:15:23.600000,00:15:27.500000,,that's my weakness for all things,,,,,,,,,,MCRO,,,,,,SV,,
10,1,T1 ,4,1.0,5,00:15:27.500000,00:15:29.100000,,like I'm good with concepts,,,,,,,,,,MCRO,,,,,,SV,,
10,1,T1 ,4,1.0,5,00:15:29.100000,00:15:32,,but like computation I'm slow at it,,,,,,,,,,MCRO,,,,,,SV,,
10,1,T1 ,4,1.0,5,00:15:32,00:15:34.900000,oh my gosh I suck at writing this thing,,,,,,,,,,,,,,,,SV,,,
10,1,T1 ,4,1.0,5,00:15:35.400000,00:15:51,,yeah it's kind of hard,,,,,,,,,,,,,,,,SV,,
10,1,T1 ,4,1.0,5,00:15:51,00:15:55,(sfx) (laughter) oh so pretty much forty-four will go and not going to do,,,,,,,,SP,,,,,,,,,,,
10,1,T1 ,4,1.0,5,00:15:55.200000,00:15:57.400000,forty-four wouldn't go into twenty-two so,,,,,,,,SP,,,,,,,,,,,
10,1,T1 ,4,1.0,5,00:15:57.800000,00:15:59.400000,,yeah you got to do it,,,,,,,,CF,,,,,,,,,,
10,1,T1 ,4,1.0,5,00:15:59.400000,00:16:00.200000,zero equals,,,,,,,,SP,,,,,,,,,,,
10,1,T1 ,4,1.0,5,00:16:00.200000,00:16:01.400000,,two twenty,,,,,,,,SP,,,,,,,,,,
10,1,T1 ,4,1.0,5,00:16:01.400000,00:16:05.800000,zero where is the calculator (laughter),,,,0,,,,,,,,,,,,SV,,,
10,1,T1 ,4,1.0,5,00:16:05.800000,00:16:07.100000,,I don't know,,,,,,,,,,,,,,,,SV,,
10,1,T1 ,4,1.0,5,00:16:07.100000,00:16:09.800000,,wait there's a bunch of other tools,,,,,,,,,,,,,,,,SV,,
10,1,T1 ,4,1.0,5,00:16:09.800000,00:16:11.800000,,but we weren't told what those are,,,,,,,,,,,,,,,,SV,,
10,1,T1 ,4,1.0,5,00:16:11.800000,00:16:14.800000,,so I'm guessing we're not supposed to use this,,,,,,,,,,,,,,,,SV,,
10,1,T1 ,4,1.0,5,00:16:14.900000,00:16:20.400000,I wonder if I'm allowed to use this scratch paper,,,,OSQ,,,,,,,,,,,,SV,,,
10,1,T1 ,4,1.0,5,00:16:20.400000,00:16:20.900000,,pause filler I don't know,,,,,,,,,,,,,,,,,,
10,1,T1 ,4,1.0,5,00:16:20.900000,00:16:24.200000,,(inaudible) I'm pretty sure they want us to do it on the screen,,,,,,,,,,,,,,,,SV,,
10,1,T1 ,4,1.0,5,00:16:24.200000,00:16:24.500000,,I don't know,,,,,,,,,,,,,,,,SV,,
10,1,T1 ,4,1.0,5,00:16:24.500000,00:16:25.800000,I know this is hard,,,,,,,,,,,,,,,,SV,,,
10,1,T1 ,4,1.0,5,00:16:26.300000,00:16:30.500000,,to stay for later,,,,,,,,,,,,,,,,SV,,
10,1,T1 ,4,1.0,5,00:16:30.600000,00:16:32.500000,so they're coming,,,,,,,,,,,,,,,,SV,,,
10,1,T1 ,4,1.0,5,00:16:32.500000,00:16:40.600000,,here I think I'm at two,,,,,,,,,,,,,,,,,,
10,1,T1 ,4,1.0,5,00:16:40.600000,00:16:44,(laughter) eighty-eight,,,,,,,,SP,,,,,,,,,,,
10,1,T1 ,4,1.0,5,00:16:43,00:16:44,,(inaudible),,,,,,,,SP,,,,,,,,,,
10,1,T1 ,4,1.0,3,00:16:44.700000,00:16:46.300000,,hey that's forty-four,,,,,,,,,,,,,,,,,,
10,1,T1 ,4,1.0,3,00:16:46.300000,00:16:49.900000,,yeah use your pause filler actual pen like you can,,,,,,,,,,,,,,,,,,
10,1,T1 ,4,1.0,3,00:16:49.900000,00:17:26,yeah one twenty-two nope that's twenty-five I think,,,,,,,,SP,,,,,,,,,,,
10,1,T1 ,4,1.0,3,00:17:26,00:17:26.200000,,okay,,,,,,,,,,,,,,,,,,
10,1,T1 ,4,1.0,3,00:17:26.200000,00:17:33.500000,I'm looking for an assembly in this thing,,,,,,,,,,,,,,,,SV,,,
10,1,T1 ,4,1.0,3,00:17:34,00:17:34.100000,,okay,,,,,,,,,,,,,,,,,,
10,1,T1 ,4,1.0,3,00:17:34.100000,00:17:37.900000,okay yeah currently we're doing it right pause filler (laughter),,,,,,,,,,,,,,,,,,,
10,1,T1 ,4,1.0,3,00:17:38,00:17:39.900000,,okay pause filler I can't tell if I'm in the frame,,,,,,,,,,,,,,,,SV,,
10,1,T1 ,4,1.0,3,00:17:39.900000,00:17:44,,because there's a warning sign like covering me up,,,,,,,,,,,,,,,,SV,,
10,1,T1 ,4,1.0,4,00:17:44,00:17:45.900000,,so sorry if you can't see me,,,,,,,,,,,,,,,,SV,,
10,1,T1 ,4,1.0,4,00:17:45.900000,00:17:46.800000,yeah you're right in the middle,,,,,,,,,,,,,,,,SV,,,
10,1,T1 ,4,1.0,4,00:17:46.800000,00:17:47.600000,so am I,,,,,OSQ,,,,,,,,,,,SV,,,
10,1,T1 ,4,1.0,4,00:17:47.600000,00:17:49.400000,,okay good yeah you're good,,,,,,,,,,,,,,,,,,
10,1,T1 ,4,1.0,4,00:17:49.400000,00:17:52,cool I might need over here a little bit,,,,,,,,,,,,,,,,,,,
10,1,T1 ,4,1.0,4,00:17:52,00:17:55.100000,but that's just because I'm looking at those,,,,,,,,,,,,,,,,,,,
10,1,T1 ,4,1.0,4,00:17:55.100000,00:17:55.200000,,okay,,,,,,,,,,,,,,,,,,
10,1,T1 ,4,1.0,4,00:17:55.200000,00:18:02.600000,so yeah like do you think what I have is like twelve equals twenty-four so,,,,,,,,SP,,,,,,,,,,,
10,1,T1 ,4,1.0,4,00:18:02.600000,00:18:04.900000,and I'm just going twelve over twelve,,,,,,,,SP,,,,,,,,,,,
10,1,T1 ,4,1.0,4,00:18:04.900000,00:18:07.400000,,yeah that's like basically what ours is,,,,,,,,,,,,,,,,,,
10,1,T1 ,4,1.0,4,00:18:09.100000,00:18:12.200000,,so do we do it right so far at least the dividing by forty-four,,0,,,,,,,,,,,,,,,,
10,1,T1 ,4,1.0,4,00:18:12.600000,00:18:12.800000,yeah,,,,,,,,,,,,,,,,,,,
10,1,T1 ,4,1.0,4,00:18:12.900000,00:18:13,,okay,,,,,,,,,,,,,,,,,,
10,1,T1 ,4,1.0,3,00:18:13,00:18:17.200000,that's just pretty much how many time forty-four,,,,,,,,SP,,,,,,,,,,,
10,1,T1 ,4,1.0,3,00:18:17.200000,00:18:18,I can go with that,,,,,,,,SP,,,,,,,,,,,
10,1,T1 ,4,1.0,3,00:18:18.600000,00:18:26.100000,,okay okay so forty-four plus forty-four it's eighty-eight and then eighty-eight,,,,,,,,SP,,,,,,,,,,
10,1,T1 ,4,1.0,3,00:18:26.500000,00:18:28,,that's forty-four,,,,,,,,SP,,,,,,,,,,
10,1,T1 ,4,1.0,3,00:18:28.600000,00:18:30.400000,,is there a faster way to do this,,ODQ,,,,,,,,,,,,,,,,
10,1,T1 ,4,1.0,3,00:18:30.700000,00:18:33.900000,I wish calculator up (laughter),,,,,,,,,,,,,,,,SV,,,
10,1,T1 ,4,1.0,3,00:18:33.900000,00:18:34.400000,,yeah,,,,,,,,,,,,,,,,SV,,
10,1,T1 ,4,1.0,3,00:18:34.400000,00:18:44,one seventy-six equals forty-four,,,,,,,,SP,,,,,,,,,,,
10,1,T1 ,4,1.0,0,00:18:45.400000,00:18:46.900000,,here okay,,,,,,,,,,,,,,,,,,
10,1,T1 ,4,1.0,0,00:18:48.100000,00:18:50.500000,another four so far so,,,,,,,,SP,,,,,,,,,,,
10,1,T1 ,4,1.0,0,00:18:51.500000,00:18:54,,okay yeah you're closer than I am,,,,,,,,,,,,,,,,,,
10,1,T1 ,4,1.0,0,00:18:54,00:18:55.700000,,so I guess I'll wait,,,,,,,,,,,,,,,,,,
10,1,T1 ,4,1.0,0,00:19:06.400000,00:19:07.900000,I got it,,,,,,,,,,,,,,,,,,,
10,1,T1 ,4,1.0,0,00:19:08.100000,00:19:09.200000,,yeah okay how much is it,,,,RS,,,,,,,,,,,,,,
10,1,T1 ,4,1.0,0,00:19:09.600000,00:19:12.400000,so for me I just want the (inaudible) though (laughter),,,,,,,,,,,,,,,,,,,
10,1,T1 ,4,1.0,0,00:19:12.400000,00:19:13.200000,,okay what do you,,,,,,,,,,,,,,,,,,
10,1,T1 ,4,1.0,5,00:19:13.200000,00:19:30.600000,so I think it's either five or six I'm fine with,,,,,,,,SP,,,,,,,,,,,
10,1,T1 ,4,1.0,5,00:19:30.600000,00:19:37,,why would it seems more reasonable,,ODQ,,,,,,,,,,,,,,,,
10,1,T1 ,4,1.0,5,00:19:40.100000,00:19:40.600000,five,,,,,,,,SP,,,,,,,,,,,
10,1,T1 ,4,1.0,5,00:19:41,00:19:44.800000,,okay so five go right here,,,,,,,,SP,,,,,,,,,,
10,1,T1 ,4,1.0,5,00:19:44.800000,00:19:48.500000,,and how many five times was it exactly,,,,RS,,,,,,,,,,,,,,
10,1,T1 ,4,1.0,5,00:19:49.600000,00:19:52.700000,,do you remember what five times forty-four was,,,,RS,,,,,,,,,,,,,,
10,1,T1 ,4,1.0,5,00:19:53.600000,00:19:54.500000,I'm double-checking that now,,,,,,,,,,,,,,,,,,,
10,1,T1 ,4,1.0,5,00:19:54.500000,00:19:54.600000,,okay,,,,,,,,,,,,,,,,,,
10,1,T1 ,4,1.0,5,00:19:54.600000,00:20:09.100000,four five let me see (laughter) sounds like make,,,,,,,,SP,,,,,,,,,,,
10,1,T1 ,4,1.0,3,00:20:09.100000,00:20:20.800000,and now it will work pause filler (laughter),,,,,,,,,,,,,,,,,,,
10,1,T1 ,4,1.0,3,00:20:20.800000,00:20:25.200000,,you do write it down as we're doing the problem is what I'm asking,,,,,,,,,,,,,,,,,,
10,1,T1 ,4,1.0,3,00:20:25.200000,00:20:27.900000,,and did it fit into it exactly,,0,,,,,,,,,,,,,,,,
10,1,T1 ,4,1.0,3,00:20:27.900000,00:20:30.900000,,because if it did then it's two hundred and twenty,,,,,,,,SP,,,,,,,,,,
10,1,T1 ,4,1.0,3,00:20:31.200000,00:20:33.700000,because I just went like forty-four (inaudible) pause filler,,,,,,,,SP,,,,,,,,,,,
10,1,T1 ,4,1.0,3,00:20:38.600000,00:20:41,yeah I need to talk,,,,,,,,,,,,,,,,,,,
10,1,T1 ,4,1.0,3,00:20:41.400000,00:20:45.100000,oh add twenty-five great job,,,,,,,,SP,,,,UL,,,,,,,
10,1,T1 ,4,1.0,3,00:20:45.800000,00:20:47.200000,,there we go it's back,,,,,,,,,,,,,,,,,,
10,1,T1 ,4,1.0,3,00:20:47.600000,00:20:50.700000,so I just went like forty-four plus forty-four equals eighty-eight,,,,,,,,RP,,,,,,,,,,,
10,1,T1 ,4,1.0,3,00:20:50.800000,00:20:53.100000,so I want eighty-eight plus eighty-eight which would be four,,,,,,,,SP,,,,,,,,,,,
10,1,T1 ,4,1.0,3,00:20:53.100000,00:20:54.700000,then I added another forty-four so,,,,,,,,SP,,,,,,,,,,,
10,1,T1 ,4,1.0,3,00:20:54.700000,00:21:03.500000,,so the fifth one the fifth forty-four that you added what you end up with was that exactly two hundred and twenty,,,,CA,,,,,,,,,,,,,,
10,1,T1 ,4,1.0,3,00:21:04.300000,00:21:05.700000,yeah I'm still checking it now one sec,,,,,,,,,,,,,,,,,,,
10,1,T1 ,4,1.0,3,00:21:05.700000,00:21:11.200000,,okay because if it was then we can just write two hundred twenty,,,,,,,,SP,,,,,,,,,,
10,1,T1 ,4,1.0,3,00:21:11.200000,00:21:13,,and then you're left with no remainder,,,,,,,,SP,,,,,,,,,,
10,1,T1 ,4,1.0,4,00:21:13,00:21:16.300000,,and so your answer is that's,,,,RS,,,,SP,,,,,,,,,,
10,1,T1 ,4,1.0,4,00:21:16.700000,00:21:20.300000,,I don't know what I did,,,,,,,,,,,,,,,,,,
10,1,T1 ,4,1.0,4,00:21:21.100000,00:21:26.900000,,so then the answer would be five if it fits exactly is what I'm saying,,,,,,,,SP,,,,,,,,,,
10,1,T1 ,4,1.0,4,00:21:26.900000,00:21:28.400000,I think it's five so,,,,,,,,,,,,,,,,,,,
10,1,T1 ,4,1.0,4,00:21:28.400000,00:21:31.200000,,yeah because you'd subtract this,,,,,,ER,,,,,,,,,,,,
10,1,T1 ,4,1.0,4,00:21:31.300000,00:21:32.400000,,I don't know what I'm doing,,,,,,,,,,MCRO,,,,,,,,
10,1,T1 ,4,1.0,4,00:21:32.400000,00:21:35.100000,I keep messing up on pens my pen,,,,,,,,,,,,,,,,SV,,,
10,1,T1 ,4,1.0,4,00:21:36,00:21:41,,okay so that one would be five right yeah,,,,CA,,,,SP,,,,,,,,,,
10,1,T1 ,4,1.0,3,00:21:41,00:21:45.600000,x equals five maybe (laughter) we hope,,,,,,,,SP,,,,,,,,,,,
10,1,T1 ,4,1.0,3,00:21:45.600000,00:21:48.500000,,we think let's just move on,,,,,,,,,,,,,,,,,,
10,1,T1 ,4,1.0,3,00:21:49,00:21:53,,(inaudible) (laughter),,,,,,,,,,,,,,,,,,
10,1,T1 ,5,1.0,6,00:21:53.100000,00:27:50.600000,,,,,,,,,,,,,,,,,,,,
10,1,T1 ,5,1.0,3,00:21:53.100000,00:22:01.300000,,okay I think I get how to do this,,,,,,,,,,MCRO,,,,,,,,
10,1,T1 ,5,1.0,3,00:22:01.300000,00:22:04.200000,,just tell me like what comes to nine,,,,,,,,,,,,,,,,,,
10,1,T1 ,5,1.0,3,00:22:04.200000,00:22:09.800000,,or how you would explain how to do it,,,,,,,,,,,,,,,,,,
10,1,T1 ,5,1.0,3,00:22:10.400000,00:22:17.400000,I'm trying to find the specific thing over here (inaudible) (laughter),,,,,,,,,,,,,,,,,,,
10,1,T1 ,5,1.0,3,00:22:17.400000,00:22:18.900000,,oh my gosh,,,,,,,,,,,,,,,,,,
10,1,T1 ,5,1.0,3,00:22:19.300000,00:22:32,oh my god (laughter) okay so (inaudible) so we can start this problem,,,,,,,,,,,,,,,,,,,
10,1,T1 ,5,1.0,3,00:22:32.100000,00:22:35.100000,but pause filler (laughter) I have no clue what I'm doing,,,,,,,,,,MCRO,,,,,,,,,
10,1,T1 ,5,1.0,3,00:22:35.500000,00:22:39.600000,,I don't know if I'm supposed to help you,,,,,,,,,,,,,,,,,,
10,1,T1 ,5,1.0,3,00:22:39.600000,00:22:40.600000,,or like if I know it,,,,,,,,,,,,,,,,,,
10,1,T1 ,5,1.0,3,00:22:40.700000,00:22:42.500000,,I don't know if I'm supposed to help you,,,,,,,,,,,,,,,,,,
10,1,T1 ,5,1.0,6,00:22:42.500000,00:22:45.400000,,or wait until I'm tutoring you,,,,,,,,,,,,,,,,,,
10,1,T1 ,5,1.0,6,00:22:45.400000,00:22:46.500000,,I'm not sure,,,,,,,,,,,,,,,,,,
10,1,T1 ,5,1.0,6,00:22:46.500000,00:22:47.700000,right now I'm tutoring you,,,,,,,,,,,,,,,,,,,
10,1,T1 ,5,1.0,6,00:22:47.700000,00:22:49.400000,so I guess I know what I'm doing,,,,,,,,,,,,,,,,,,,
10,1,T1 ,5,1.0,6,00:22:49.500000,00:22:53.900000,,yeah so I guess I'll just listen hands off,,,,,,,,,,,,,,,,,,
10,1,T1 ,5,1.0,6,00:22:55.500000,00:22:58.800000,I'm trying to solve it my mind first to see if I get it that's all,,,,,,,,,,,,,,,,,,,
10,1,T1 ,5,1.0,6,00:22:59,00:23:02.400000,,yeah well you can write it down as you go if you want,,,,,,,,,,,,,,,,,,
10,1,T1 ,5,1.0,6,00:23:02.400000,00:23:05,like I don't think there's anything wrong with that,,,,,,,,,,,,,,,,,,,
10,1,T1 ,5,1.0,4,00:23:05,00:23:15.300000,I have memorial hands on stuck on my hand,,,,,,,,,,,,,,,,SV,,,
10,1,T1 ,5,1.0,4,00:23:15.300000,00:23:16.600000,,I know I feel like coming,,,,,,,,,,,,,,,,SV,,
10,1,T1 ,5,1.0,4,00:23:16.600000,00:23:20.200000,,and I'm like wait everyone there's a mic on me,,,,,,,,,,,,,,,,SV,,
10,1,T1 ,5,1.0,4,00:23:20.500000,00:23:21.500000,,I probably shouldn't,,,,,,,,,,,,,,,,SV,,
10,1,T1 ,5,1.0,4,00:23:27.500000,00:23:32.400000,(laughter) (inaudible) so I guess you'd have to cross cancel the negative number,,,,,,,,SP,,,,,,,,,,,
10,1,T1 ,5,1.0,4,00:23:32.500000,00:23:32.900000,,yeah,,,,,,,,CF,,,,,,,,,,
10,1,T1 ,5,1.0,4,00:23:33.800000,00:23:42,so like minus nine plus nine and then forty-one plus nine,,,,,,,,SP,,,,,,,,,,,
10,1,T1 ,5,1.0,4,00:23:42.900000,00:23:43.600000,,okay,,,,,,,,,,,,,,,,,,
10,1,T1 ,5,1.0,4,00:23:43.600000,00:23:43.900000,maybe (laughter),,,,,,,,,,,,,,,,,,,
10,1,T1 ,5,1.0,4,00:23:43.900000,00:23:44.900000,,so you want to write that,,,,OSQ,,,,,,,,,,,,,,
10,1,T1 ,5,1.0,2,00:23:44.900000,00:23:47.200000,,or do you want me to,,,,OSQ,,,,,,,,,,,,,,
10,1,T1 ,5,1.0,2,00:23:47.200000,00:23:48.500000,pause filler you because you're a lot better at this (laughter),,,,,,,,,,,,LP,,,,,,,
10,1,T1 ,5,1.0,2,00:23:48.600000,00:23:50,you're a lot better at writing,,,,,,,,,,,,LPP,,,,,,,
10,1,T1 ,5,1.0,2,00:23:50,00:23:53.300000,,okay so you say what do you want me to write again,,,,OSQ,,,,,,,,,,,,,,
10,1,T1 ,5,1.0,2,00:23:53.300000,00:23:56.200000,it's like cross cancel this one,,,,,,,,SP,,,,,,,,,,,
10,1,T1 ,5,1.0,2,00:23:56.300000,00:23:58.700000,,so cancel out the negative nine is what you're saying,,,,CA,,,,,,,,,,,,,,
10,1,T1 ,5,1.0,2,00:23:58.700000,00:23:59.700000,yeah pretty much,,,,,,,,,,,,,,,,,,,
10,1,T1 ,5,1.0,2,00:23:59.700000,00:24:05.700000,,okay so you would do add negative nine,,,,,,,,SP,,,,,,,,,,
10,1,T1 ,5,1.0,2,00:24:05.700000,00:24:12.300000,,and you have to do that to each side right,,,,CA,,,,,,,,,,,,,,
10,1,T1 ,5,1.0,2,00:24:12.300000,00:24:13.500000,I think,,,,,,,,,,,,,,,,,,,
10,1,T1 ,5,1.0,5,00:24:14.900000,00:24:17.300000,,I'm sorry I don't want to like,,,,,,,,,,,,,,,,,,
10,1,T1 ,5,1.0,5,00:24:17.400000,00:24:22.900000,I'm looking at them,,,,,,,,,,,,,,,,,,,
10,1,T1 ,5,1.0,5,00:24:22.900000,00:24:24.500000,,okay now what does it say to do,,,,RS,,,,,,,,,,,,,,
10,1,T1 ,5,1.0,5,00:24:24.500000,00:24:27.900000,,or what do you want me to do,,,,RS,,,,,,,,,,,,,,
10,1,T1 ,5,1.0,5,00:24:27.900000,00:24:32,I guess when you kind of divide,,,,,,,,SP,,,,,,,,,,,
10,1,T1 ,5,1.0,5,00:24:32,00:24:36.200000,because you're doing thirteen p which is thirteen times p,,,,,,ER,,,,,,,,,,,,,
10,1,T1 ,5,1.0,5,00:24:36.300000,00:24:38,,yeah so,,,,,,,,,,,,,,,,,,
10,1,T1 ,5,1.0,5,00:24:38.100000,00:24:42.500000,it's like divided by five,,,,,,,,SP,,,,,,,,,,,
10,1,T1 ,5,1.0,6,00:24:42.500000,00:24:46.700000,or for us it would be thirteen so forty-one divided by thirteen and thirteen divided thirteen,,,,,,,,SP,,,,,,,,,,,
10,1,T1 ,5,1.0,6,00:24:46.700000,00:24:48.300000,,I'm trying to write on this,,,,,,,,,,,,,,,,,,
10,1,T1 ,5,1.0,6,00:24:50.700000,00:24:53.400000,,so that's yeah okay,,,,,,,,,,,,,,,,,,
10,1,T1 ,5,1.0,6,00:24:54.600000,00:24:56.700000,,so we should probably do this,,,,,,,,,,,,,,,,,,
10,1,T1 ,5,1.0,6,00:24:57.100000,00:24:59.200000,,because I wrote it down,,,,,,,,,,,,,,,,,,
10,1,T1 ,5,1.0,6,00:24:59.200000,00:25:00.200000,,but we didn't actually do it,,,,,,,,,,,,,,,,,,
10,1,T1 ,5,1.0,6,00:25:00.800000,00:25:06,,so we're left with thirteen oh my gosh,,,,,,,,SP,,,,,,,,,,
10,1,T1 ,5,1.0,6,00:25:06,00:25:14.500000,,so after we do the first step you told me to do,,,,,,,,SP,,,,,,,,,,
10,1,T1 ,5,1.0,3,00:25:14.700000,00:25:24.100000,,I get thirteen p equals forty-one,,,,,,,,SP,,,,,,,,,,
10,1,T1 ,5,1.0,3,00:25:24.100000,00:25:26.300000,,after that we were,,,,,,,,SP,,,,,,,,,,
10,1,T1 ,5,1.0,3,00:25:26.800000,00:25:29.300000,well you have to add nine to forty-one,,,,,,,,SP,,,,,,,,,,,
10,1,T1 ,5,1.0,3,00:25:29.500000,00:25:32.100000,so that would technically be fifty now,,,,,,,,SP,,,,,,,,,,,
10,1,T1 ,5,1.0,3,00:25:32.100000,00:25:32.900000,,oh right you're right,,,,,,,,CF,,,,,,,,,,
10,1,T1 ,5,1.0,3,00:25:32.900000,00:25:36.700000,,I forgot to do that,,,,,,,,,,,,,,,,,,
10,1,T1 ,5,1.0,3,00:25:39.600000,00:25:41.300000,,see this is what tutors are for,,,,,,,,,,,,,,,,,,
10,1,T1 ,5,1.0,3,00:25:41.300000,00:25:44,,it remind you skip something yeah,,,,,,,,,,,,,,,,,,
10,1,T1 ,5,1.0,3,00:25:44,00:25:50.800000,,so I'm adding negative nine which is basically just subtracting nine right,,,,,,,,,,,,,,,,,,
10,1,T1 ,5,1.0,3,00:25:51.800000,00:25:53.600000,well you're adding nine,,,,,,ER,,,,,,,,,,,,,
